"id"         ,"mark"         ,"model"             ,"fuel"             ,"gearbox" ,"mileage"  ,"year" ,"type"      ,"drive"       ,"hp"  ,"color"   ,"motorsize" ,"first_in_traffic" ,"region"         ,"price"
"1400548005" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Automat"   ,"9 741"   ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"136" ,"Svart"  ,"1582"         ,"2016-07-12"     ,"Örebro"         ,155000
"1400553804" ,"Mercedes-Benz" ,"A"                  ,"Diesel"              ,"Automat"   ,"15 500"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"109" ,"Silver" ,"1796"         ,"2012-10-26"     ,"Skåne"          ,134900
"1400555140" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"28 500"  ,"2009"     ,"SUV"         ,"Fyrhjulsdriven" ,"164" ,"Röd"    ,"2400"         ,"2008-12-17"     ,"Gävleborg"      ,89000
"1400534056" ,"BMW"           ,"X5"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"9 721"   ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"313" ,"Vit"    ,"1997"         ,"2018-09-17"     ,"Stockholm"      ,399000
"1400555132" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"8 293"   ,"2018"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"245" ,"Vit"    ,"1984"         ,"2018-01-02"     ,"Stockholm"      ,240000
"1400555158" ,"Toyota"        ,"Prius"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"15 302"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"112" ,"Brun"   ,"1496"         ,"2007-06-25"     ,"Stockholm"      ,75000
"1400554780" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"11 900"  ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1969"         ,"2019-03-05"     ,"Västmanland"    ,289000
"1400555088" ,"BMW"           ,"116"                ,"Bensin"              ,"Manuell"   ,"19 600"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"123" ,"Blå"    ,"1995"         ,"2011-12-28"     ,"Stockholm"      ,60000
"1400555091" ,"Toyota"        ,"Prius"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"8 767"   ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Röd"    ,"1798"         ,"2021-11-13"     ,"Skåne"          ,155000
"1400555050" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"8 395"   ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"126" ,"Vit"    ,"1395"         ,"2017-10-09"     ,"Älvsborg"       ,169000
"1400553615" ,"Peugeot"       ,"307"                ,"Bensin"              ,"Manuell"   ,"11 000"  ,"2004"     ,"Kombi"       ,"Tvåhjulsdriven" ,"109" ,"Grå"    ,"1587"         ,"2003-09-29"     ,"Uppsala"        ,32000
"1400554414" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Manuell"   ,"26 450"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"177" ,"Vit"    ,"1968"         ,"2013-04-12"     ,"Skåne"          ,109000
"1400555024" ,"Volkswagen"    ,"Sharan"             ,"Diesel"              ,"Automat"   ,"25 000"  ,"2012"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"1968"         ,"2011-11-28"     ,"Stockholm"      ,110000
"1400555015" ,"Toyota"        ,"Auris"              ,"Diesel"              ,"Manuell"   ,"15 297"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"177" ,"Svart"  ,"2231"         ,"2009-03-30"     ,"Skåne"          ,65000
"1400510075" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"9 900"   ,"2020"     ,"Sedan"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2019-11-01"     ,"Blekinge"       ,259000
"1400548737" ,"Subaru"        ,"Impreza"            ,"Bensin"              ,"Manuell"   ,"18 987"  ,"2006"     ,"Kombi"       ,"Fyrhjulsdriven" ,"230" ,"Blå"    ,"2457"         ,"2006-10-24"     ,"Dalarna"        ,75000
"1400263877" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Automat"   ,"10 200"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2015-10-14"     ,"Stockholm"      ,225000
"1400554905" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Manuell"   ,"34 228"  ,"2006"     ,"Sedan"       ,"Tvåhjulsdriven" ,"210" ,"Svart"  ,"2521"         ,"2005-11-01"     ,"Skåne"          ,40000
"1400554883" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"30 229"  ,"2006"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grön"   ,"2435"         ,"2006-05-31"     ,"Jönköping"      ,20000
"1400461949" ,"Nissan"        ,"Qashqai"            ,"Bensin"              ,"Automat"   ,"7 709"   ,"2018"     ,"SUV"         ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1197"         ,"2018-03-07"     ,"Stockholm"      ,185000
"1400554791" ,"Toyota"        ,"Corolla"            ,"Bensin"              ,"Manuell"   ,"10 690"  ,"2000"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"97"  ,"Gul"    ,"1398"         ,"2000-01-11"     ,"Stockholm"      ,36000
"1400554700" ,"MINI"          ,"Cooper"             ,"Bensin"              ,"Manuell"   ,"21 655"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"120" ,"Svart"  ,"1598"         ,"2007-05-31"     ,"Skåne"          ,42000
"1400554727" ,"Toyota"        ,"Yaris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"13 800"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"101" ,"Röd"    ,"1497"         ,"2014-06-13"     ,"Östergötland"   ,96000
"1400554742" ,"Honda"         ,"Civic"              ,"Bensin"              ,"Automat"   ,"20 000"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"141" ,"Vit"    ,"1799"         ,"2010-03-19"     ,"Skåne"          ,55000
"1400554599" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"19 700"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2018-06-26"     ,"Gävleborg"      ,180000
"1400554448" ,"BMW"           ,"523"                ,"Bensin"              ,"Automat"   ,"18 967"  ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"191" ,"Grå"    ,"2497"         ,"2008-03-20"     ,"Blekinge"       ,70000
"1400554573" ,"Kia"           ,"Soul"               ,"Diesel"              ,"Automat"   ,"14 000"  ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"136" ,"Röd"    ,"1582"         ,"2016-07-11"     ,"Örebro"         ,115000
"1400554559" ,"Audi"          ,"A5"                 ,"Bensin"              ,"Automat"   ,"20 276"  ,"2011"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"211" ,"Röd"    ,"1984"         ,"2011-02-18"     ,"Östergötland"   ,120000
"1400552579" ,"Land Rover"    ,"Range Rover Evoque" ,"Diesel"              ,"Automat"   ,"10 000"  ,"2015"     ,"SUV"         ,NA               ,NA    ,NA       ,NA             ,NA               ,"Skåne"          ,199000
"1400554382" ,"BMW"           ,"520"                ,"Diesel"              ,"Automat"   ,"27 392"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Grå"    ,"1995"         ,"2012-05-31"     ,"Skåne"          ,95000
"1400554283" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"17 051"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1968"         ,"2016-06-30"     ,"Västerbotten"   ,159000
"1400554337" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"14 000"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Brun"   ,"1968"         ,"2016-05-09"     ,"Älvsborg"       ,193900
"1400499766" ,"Peugeot"       ,"508"                ,"Diesel"              ,"Automat"   ,"11 824"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"115" ,"Vit"    ,"1560"         ,"2015-02-20"     ,"Kalmar"         ,100000
"1400554315" ,"Peugeot"       ,"2008"               ,"El"                  ,"Automat"   ,"1 900"   ,"2022"     ,"SUV"         ,"Tvåhjulsdriven" ,"136" ,"Blå"    ,NA             ,"2022-05-25"     ,"Östergötland"   ,300000
"1400554341" ,"Toyota"        ,"Camry"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"870"     ,"2023"     ,"Sedan"       ,"Tvåhjulsdriven" ,"218" ,"Svart"  ,"2487"         ,"2022-11-10"     ,"Örebro"         ,385000
"1400554187" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Manuell"   ,"6 500"   ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"70"  ,"Blå"    ,"998"          ,"2016-03-31"     ,"Stockholm"      ,94000
"1400554257" ,"Mercedes-Benz" ,"A"                  ,"Bensin"              ,"Automat"   ,"4 216"   ,"2021"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1332"         ,"2021-01-05"     ,"Skåne"          ,279000
"1400554266" ,"Peugeot"       ,"3008"               ,"Diesel"              ,"Automat"   ,"13 000"  ,"2017"     ,"SUV"         ,"Tvåhjulsdriven" ,"120" ,NA       ,"1560"         ,"2017-04-28"     ,"Stockholm"      ,175000
"1400554188" ,"Peugeot"       ,"208"                ,"Bensin"              ,"Manuell"   ,"13 041"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Svart"  ,"1199"         ,"2023-12-27"     ,"Norrbotten"     ,60000
"1400554168" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"33 277"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"204" ,"Silver" ,"2143"         ,"2010-05-26"     ,"Värmland"       ,80000
"1400542898" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"12 800"  ,"2015"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Skåne"          ,135000
"1400472763" ,"Audi"          ,"A7"                 ,"Diesel"              ,"Automat"   ,"19 827"  ,"2015"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"218" ,"Röd"    ,"2967"         ,"2014-11-19"     ,"Göteborg"       ,265000
"1400553676" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"19 610"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"272" ,"Svart"  ,"2967"         ,"2015-06-15"     ,"Gävleborg"      ,259000
"1400554077" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Automat"   ,"14 700"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Grå"    ,"1598"         ,"2010-06-11"     ,"Stockholm"      ,84000
"1400554107" ,"Peugeot"       ,"308"                ,"Bensin"              ,"Manuell"   ,"11 104"  ,"2015"     ,"Kombi"       ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1198"         ,"2016-03-31"     ,"Skåne"          ,88000
"1400553856" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"20 000"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"146" ,"Grå"    ,"1999"         ,"2009-08-05"     ,"Dalarna"        ,50000
"1400554035" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Manuell"   ,"29 139"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1984"         ,"2012-01-27"     ,"Gävleborg"      ,75000
"1400554020" ,"Nissan"        ,"Juke"               ,"Bensin"              ,"Automat"   ,"12 012"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Brun"   ,"1618"         ,"2011-02-21"     ,"Jämtland"       ,90500
"1400554024" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"23 920"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"161" ,"Grå"    ,"1798"         ,"2008-08-06"     ,"Västernorrland" ,55000
"1400553990" ,"Cupra"         ,"Ateca"              ,"Bensin"              ,"Automat"   ,"5 300"   ,"2020"     ,"SUV"         ,"Fyrhjulsdriven" ,"301" ,"Röd"    ,"1984"         ,"2020-01-17"     ,"Göteborg"       ,335000
"1400553806" ,"Mercedes-Benz" ,"C"                  ,"Bensin"              ,"Automat"   ,"3 013"   ,"2018"     ,"Sedan"       ,"Tvåhjulsdriven" ,"157" ,"Silver" ,"1595"         ,"2017-11-28"     ,"Skåne"          ,295000
"1400553920" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"27 150"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Silver" ,"1995"         ,"2013-01-25"     ,"Örebro"         ,100000
"1400553747" ,"Hyundai"       ,"Sonata"             ,"Bensin"              ,"Automat"   ,"23 787"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"236" ,"Brun"   ,"3342"         ,"2005-09-02"     ,"Uppsala"        ,29000
"1400553794" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"9 965"   ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"105" ,"Blå"    ,"1197"         ,"2014-09-08"     ,"Skåne"          ,129000
"1400553698" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"18 759"  ,"2013"     ,"SUV"         ,"Tvåhjulsdriven" ,"164" ,"Grå"    ,"1984"         ,"2013-02-19"     ,"Västmanland"    ,149000
"1400553797" ,"Audi"          ,"A1"                 ,"Bensin"              ,"Manuell"   ,"23 584"  ,"2012"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,66000
"1400553902" ,"Mercedes-Benz" ,"CLA"                ,"Bensin"              ,"Manuell"   ,"13 225"  ,"2015"     ,"Coupé"       ,"Tvåhjulsdriven" ,"123" ,"Vit"    ,"1595"         ,"2015-04-30"     ,"Skåne"          ,175000
"1400553911" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"29 000"  ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"195" ,"Vit"    ,"1950"         ,"2017-02-21"     ,"Värmland"       ,220000
"1400553870" ,"Saab"          ,"9-5"                ,"Bensin"              ,"Manuell"   ,"23 800"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"185" ,"Svart"  ,"2290"         ,"2005-03-10"     ,"Uppsala"        ,25000
"1400553857" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"21 900"  ,"2000"     ,"Sedan"       ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1781"         ,"1999-09-22"     ,"Örebro"         ,20000
"1400553835" ,"Renault"       ,"Mégane"             ,"Bensin"              ,"Manuell"   ,"18 852"  ,"2009"     ,"Coupé"       ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1598"         ,"2009-11-27"     ,"Stockholm"      ,44500
"1400553813" ,"Audi"          ,"Q7"                 ,"Diesel"              ,"Automat"   ,"20 690"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"240" ,"Grå"    ,"2967"         ,"2011-11-16"     ,"Stockholm"      ,170000
"1400553621" ,"BMW"           ,"M140i"              ,"Bensin"              ,"Automat"   ,"9 153"   ,"2018"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"340" ,"Grå"    ,"2998"         ,"2018-03-29"     ,"Halland"        ,380000
"1400549111" ,"Hyundai"       ,"IONIQ"              ,"El"                  ,"Automat"   ,"11 800"  ,"2018"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"120" ,"Vit"    ,NA             ,"2019-06-28"     ,"Älvsborg"       ,165000
"1400553628" ,"Peugeot"       ,"207"                ,"Diesel"              ,"Manuell"   ,"10 164"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Svart"  ,"1398"         ,"2011-07-22"     ,"Jönköping"      ,50000
"1400553630" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"21 526"  ,"2017"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"2400"         ,"2016-12-20"     ,"Dalarna"        ,170000
"1400553585" ,"Jaguar"        ,"F-Pace"             ,"Diesel"              ,"Automat"   ,"19 285"  ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"241" ,"Grön"   ,"1999"         ,"2017-08-17"     ,"Gävleborg"      ,229000
"1400553580" ,"BMW"           ,"520"                ,"Diesel"              ,"Manuell"   ,"17 442"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Blå"    ,"1995"         ,"2012-03-16"     ,"Stockholm"      ,112500
"1400460913" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"10 721"  ,"2020"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Silver" ,"1995"         ,"2019-11-15"     ,"Stockholm"      ,280000
"1400553536" ,"Audi"          ,"A1"                 ,"Bensin"              ,"Manuell"   ,"5 725"   ,"2018"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"126" ,"Svart"  ,"1395"         ,"2018-06-21"     ,"Halland"        ,150000
"1400553421" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Manuell"   ,"39 900"  ,"2001"     ,"Sedan"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,52000
"1400552630" ,"Volkswagen"    ,"Tiguan"             ,"Diesel"              ,"Automat"   ,"14 500"  ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Brun"   ,"1968"         ,"2018-06-01"     ,"Norrbotten"     ,268000
"1400553446" ,"Chevrolet"     ,"Cruze"              ,"Diesel"              ,"Automat"   ,"16 290"  ,"2011"     ,"Sedan"       ,"Tvåhjulsdriven" ,"164" ,"Grå"    ,"1998"         ,"2012-05-04"     ,"Stockholm"      ,65000
"1400553343" ,"BMW"           ,"123"                ,"Diesel"              ,"Manuell"   ,"18 000"  ,"2008"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Älvsborg"       ,100000
"1400553335" ,"Peugeot"       ,"308"                ,"Bensin"              ,"Manuell"   ,"13 867"  ,"2011"     ,"Cab"         ,"Tvåhjulsdriven" ,"157" ,"Svart"  ,"1598"         ,"2011-07-07"     ,"Stockholm"      ,89000
"1400553274" ,"BMW"           ,"535"                ,"Diesel"              ,"Automat"   ,"11 530"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"313" ,"Grå"    ,"2993"         ,"2015-04-20"     ,"Skåne"          ,299999
"1400496395" ,"Tesla"         ,"Model 3"            ,"El"                  ,"Automat"   ,"7 900"   ,"2020"     ,"Sedan"       ,"Tvåhjulsdriven" ,"259" ,"Vit"    ,NA             ,"2020-12-18"     ,"Skåne"          ,335000
"1400553097" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Automat"   ,"23 961"  ,"2004"     ,"Sedan"       ,"Tvåhjulsdriven" ,"210" ,"Grön"   ,"2521"         ,"2003-05-22"     ,"Skåne"          ,39000
"1400553188" ,"Land Rover"    ,"Range Rover"        ,"Diesel"              ,"Automat"   ,"15 478"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"150" ,"Svart"  ,"2179"         ,"2015-03-12"     ,"Skåne"          ,190000
"1400552999" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Automat"   ,"28 437"  ,"2004"     ,"Sedan"       ,"Tvåhjulsdriven" ,"210" ,"Grå"    ,"2521"         ,"2004-04-08"     ,"Stockholm"      ,40000
"1400552156" ,"Opel"          ,"Vectra"             ,"Bensin"              ,"Automat"   ,"19 692"  ,"2004"     ,"Kombi"       ,"Tvåhjulsdriven" ,"155" ,"Grå"    ,"2198"         ,"2004-04-16"     ,"Skåne"          ,28000
"1400552737" ,"BMW"           ,"525"                ,"Diesel"              ,"Automat"   ,"32 415"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"204" ,"Grå"    ,"2993"         ,"2011-01-26"     ,"Skåne"          ,145000
"1400553076" ,"Volvo"         ,"XC60"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"16 705"  ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"408" ,"Silver" ,"1969"         ,"2018-03-27"     ,"Östergötland"   ,348000
"1400552932" ,"Peugeot"       ,"308"                ,"Diesel"              ,"Automat"   ,"23 754"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"112" ,"Vit"    ,"1560"         ,"2011-08-05"     ,"Norrbotten"     ,55000
"1400553018" ,"Peugeot"       ,"107"                ,"Bensin"              ,"Manuell"   ,"7 866"   ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Röd"    ,"998"          ,"2011-09-29"     ,"Skaraborg"      ,54999
"1400553010" ,"Saab"          ,"9-5"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"30 895"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Svart"  ,"1985"         ,"2009-08-24"     ,"Göteborg"       ,27000
"1400472613" ,"Kia"           ,"CEED"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"400"     ,"2023"     ,"Kombi"       ,"Tvåhjulsdriven" ,"142" ,"Vit"    ,"1580"         ,"2023-04-03"     ,"Östergötland"   ,350000
"1400552796" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Manuell"   ,"8 100"   ,"2017"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"126" ,"Röd"    ,"1399"         ,"2018-02-15"     ,"Skåne"          ,118500
"1400552947" ,"Saab"          ,"9-3"                ,"Bensin"              ,"Automat"   ,"17 254"  ,"2006"     ,"Cab"         ,"Tvåhjulsdriven" ,"251" ,"Röd"    ,"2792"         ,"2006-04-11"     ,"Jönköping"      ,170000
"1400552717" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"21 065"  ,"2011"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Vit"    ,"1968"         ,"2011-08-31"     ,"Gävleborg"      ,115900
"1400552675" ,"Renault"       ,"Captur"             ,"Bensin"              ,"Manuell"   ,"6 100"   ,"2014"     ,"SUV"         ,"Tvåhjulsdriven" ,"90"  ,"Silver" ,"898"          ,"2014-05-19"     ,"Skaraborg"      ,99900
"1400552831" ,"BMW"           ,"530"                ,"Diesel"              ,"Automat"   ,"17 826"  ,"2011"     ,"Sedan"       ,"Fyrhjulsdriven" ,"259" ,"Svart"  ,"2993"         ,"2014-01-27"     ,"Skåne"          ,145000
"1400552853" ,"Chrysler"      ,"300C"               ,"Diesel"              ,"Automat"   ,"36 391"  ,"2007"     ,"Sedan"       ,"Tvåhjulsdriven" ,"218" ,"Svart"  ,"2987"         ,"2007-05-16"     ,"Uppsala"        ,36900
"1400552729" ,"Mitsubishi"    ,"Colt"               ,"Bensin"              ,"Manuell"   ,"15 527"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"96"  ,"Blå"    ,"1332"         ,"2008-02-20"     ,"Stockholm"      ,22000
"1400525413" ,"Volkswagen"    ,"Touran"             ,"Bensin"              ,"Manuell"   ,"20 648"  ,"2006"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"116" ,"Blå"    ,"1598"         ,"2005-06-30"     ,"Älvsborg"       ,29900
"1400550665" ,"Mitsubishi"    ,"Grandis"            ,"Bensin"              ,"Manuell"   ,"19 900"  ,"2006"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"165" ,"Röd"    ,"2378"         ,"2006-05-04"     ,"Östergötland"   ,29000
"1400508701" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"19 299"  ,"2005"     ,"Sedan"       ,"Fyrhjulsdriven" ,"200" ,"Grå"    ,"1984"         ,"2005-03-17"     ,"Stockholm"      ,29000
"1400552560" ,"Mercedes-Benz" ,"SLK"                ,"Bensin"              ,"Manuell"   ,"13 823"  ,"2002"     ,"Cab"         ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1998"         ,"2012-03-30"     ,"Göteborg"       ,62000
"1400526515" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"23 422"  ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2019-03-27"     ,"Örebro"         ,178500
"1400552447" ,"Audi"          ,"A5"                 ,"Bensin"              ,"Automat"   ,"330"     ,"2023"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,495000
"1400552404" ,"Abarth"        ,"500"                ,"Bensin"              ,"Manuell"   ,"10 210"  ,"2015"     ,"Cab"         ,"Tvåhjulsdriven" ,"135" ,"Svart"  ,"1368"         ,"2015-01-23"     ,"Stockholm"      ,119999
"1400552442" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"16 500"  ,"2011"     ,"Kombi"       ,"Fyrhjulsdriven" ,"266" ,"Grå"    ,"2987"         ,"2010-12-17"     ,"Gävleborg"      ,165000
"1400348216" ,"Hyundai"       ,"Santa Fe"           ,"Diesel"              ,"Manuell"   ,"27 800"  ,"2013"     ,"SUV"         ,"Fyrhjulsdriven" ,"198" ,"Vit"    ,"2199"         ,"2013-09-19"     ,"Västerbotten"   ,104000
"1400552455" ,"BMW"           ,"325"                ,"Bensin"              ,"Manuell"   ,"12 594"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"218" ,"Silver" ,"2497"         ,"2022-06-29"     ,"Skåne"          ,299000
"1400552237" ,"Volvo"         ,"V50"                ,"Bensin"              ,"Manuell"   ,"16 094"  ,"2007"     ,"Kombi"       ,"Tvåhjulsdriven" ,"126" ,"Blå"    ,"1798"         ,"2006-12-07"     ,"Kronoberg"      ,38000
"1400552153" ,"Toyota"        ,"Prius+"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"13 507"  ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"123" ,"Svart"  ,NA             ,"2019-12-19"     ,"Södermanland"   ,275000
"1400552172" ,"Ford"          ,"Mondeo"             ,"Diesel"              ,"Automat"   ,"21 700"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"1997"         ,"2009-12-15"     ,"Stockholm"      ,40000
"1400552146" ,"Toyota"        ,"Corolla"            ,"Miljöbränsle/Hybrid" ,"Automat"   ,"4 200"   ,"2023"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Svart"  ,"1798"         ,"2023-08-07"     ,"Skåne"          ,215000
"1400552278" ,"Opel"          ,"Corsa"              ,"Diesel"              ,"Manuell"   ,"22 300"  ,"2008"     ,"Sedan"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Örebro"         ,29000
"1400552098" ,"Volkswagen"    ,"Touareg"            ,"Diesel"              ,"Automat"   ,"21 387"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"241" ,"Blå"    ,"2967"         ,"2010-09-14"     ,"Stockholm"      ,135000
"1400552235" ,"Nissan"        ,"Leaf"               ,"El"                  ,"Automat"   ,"11 300"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"109" ,"Röd"    ,NA             ,"2022-04-26"     ,"Skåne"          ,92000
