"Id"         ,"Märke"         ,"Modell"             ,"Bränsle"             ,"Växellåda" ,"Miltal"  ,"Modellår" ,"Biltyp"      ,"Drivning"       ,"HK"  ,"Färg"   ,"Motorstorlek" ,"Datum i trafik" ,"Region"         ,"Pris"
"1400511120" ,"Volkswagen"    ,"Multivan"           ,"Diesel"              ,"Automat"   ,"17 589"  ,"2016"     ,"Familjebuss" ,"Fyrhjulsdriven" ,"204" ,"Grå"    ,"1968"         ,"2016-03-22"     ,"Östergötland"   ,320000
"1400511044" ,"Audi"          ,"Q5"                 ,"Bensin"              ,"Automat"   ,"11 732"  ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"252" ,"Svart"  ,"1984"         ,"2018-05-16"     ,"Jönköping"      ,300000
"1400510973" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Automat"   ,"32 000"  ,"2009"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Kronoberg"      ,58000
"1400510924" ,"BMW"           ,"X3"                 ,"Diesel"              ,"Automat"   ,"8 100"   ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1995"         ,"2018-08-31"     ,"Stockholm"      ,355000
"1400510962" ,"Toyota"        ,"Avensis"            ,"Diesel"              ,"Manuell"   ,"20 643"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"124" ,"Grå"    ,"1998"         ,"2012-12-28"     ,"Gävleborg"      ,68000
"1400510764" ,"BMW"           ,"X5"                 ,"Diesel"              ,"Automat"   ,"29 990"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"306" ,"Grå"    ,"2993"         ,"2012-06-20"     ,"Älvsborg"       ,139999
"1400510937" ,"BMW"           ,"M1"                 ,"Bensin"              ,"Manuell"   ,"12 500"  ,"2011"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Kalmar"         ,580000
"1400510898" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"26 474"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"181" ,"Vit"    ,"2400"         ,"2015-03-26"     ,"Älvsborg"       ,123000
"1400510845" ,"Toyota"        ,"C-HR"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"2 100"   ,"2022"     ,"SUV"         ,"Tvåhjulsdriven" ,"123" ,"Grå"    ,"1798"         ,"2022-11-29"     ,"Stockholm"      ,305000
"1400421171" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"17 123"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"218" ,"Vit"    ,"2967"         ,"2015-12-09"     ,"Gävleborg"      ,235000
"1400510811" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Automat"   ,"2 687"   ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Röd"    ,"998"          ,"2014-05-13"     ,"Göteborg"       ,100000
"1400510763" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"3 229"   ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Vit"    ,"1969"         ,"2019-12-20"     ,"Älvsborg"       ,279000
"1400510735" ,"Mercedes-Benz" ,"CLA"                ,"Bensin"              ,"Automat"   ,"14 632"  ,"2015"     ,"Coupé"       ,"Fyrhjulsdriven" ,"361" ,"Vit"    ,"1991"         ,"2014-10-23"     ,"Västerbotten"   ,290000
"1400473928" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"4 038"   ,"2020"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"150" ,"Röd"    ,"1995"         ,"2020-06-17"     ,"Skåne"          ,239000
"1400509427" ,"Volvo"         ,"V90 Cross Country"  ,"Diesel"              ,"Automat"   ,"18 386"  ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"200" ,"Vit"    ,"1969"         ,"2018-12-06"     ,"Blekinge"       ,260000
"1400501721" ,"Audi"          ,"A5"                 ,"Bensin"              ,"Manuell"   ,"11 734"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"177" ,"Blå"    ,"1798"         ,"2016-03-09"     ,"Skåne"          ,190000
"1400510069" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"2 700"   ,"2022"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Svart"  ,"1950"         ,"2022-03-16"     ,"Skåne"          ,369500
"1400510346" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"161 091" ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Röd"    ,"1995"         ,"2015-12-17"     ,"Stockholm"      ,165000
"1400510247" ,"Toyota"        ,"Yaris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"4 147"   ,"2020"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1490"         ,"2020-09-23"     ,"Älvsborg"       ,187000
"1400510167" ,"Mercedes-Benz" ,"SL"                 ,"Bensin"              ,"Automat"   ,"16 489"  ,"2003"     ,"Cab"         ,"Tvåhjulsdriven" ,"501" ,"Grå"    ,"5439"         ,"2011-11-18"     ,"Kalmar"         ,290000
"1400510097" ,"Peugeot"       ,"208"                ,"Bensin"              ,"Manuell"   ,"6 284"   ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,"Grå"    ,"1199"         ,"2013-02-11"     ,"Uppsala"        ,69000
"1400510140" ,"Land Rover"    ,"Freelander"         ,"Diesel"              ,"Manuell"   ,"18 300"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"150" ,"Vit"    ,"2179"         ,"2017-12-05"     ,"Skåne"          ,115000
"1400510131" ,"Kia"           ,"Sorento"            ,"Diesel"              ,"Automat"   ,"11 490"  ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"200" ,"Vit"    ,"2199"         ,"2019-04-03"     ,"Stockholm"      ,295000
"1400510144" ,"Suzuki"        ,"Swift"              ,"Bensin"              ,"Manuell"   ,"13 900"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"94"  ,"Röd"    ,"1242"         ,"2012-07-19"     ,"Stockholm"      ,59900
"1400509350" ,"Mercedes-Benz" ,"E"                  ,"Bensin"              ,"Automat"   ,"11 586"  ,"2017"     ,"Coupé"       ,"Tvåhjulsdriven" ,"245" ,"Silver" ,"1991"         ,"2017-06-22"     ,"Skåne"          ,365000
"1400509824" ,"Toyota"        ,"Prius"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"29 480"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Vit"    ,"1798"         ,"2010-04-07"     ,"Uppsala"        ,85000
"1400509767" ,"BMW"           ,"535"                ,"Diesel"              ,"Automat"   ,"35 000"  ,"2007"     ,"Sedan"       ,"Tvåhjulsdriven" ,"286" ,"Svart"  ,"2993"         ,"2007-06-07"     ,"Jönköping"      ,160000
"1400509197" ,"Kia"           ,"Carnival"           ,"Bensin"              ,"Automat"   ,"16 819"  ,"2007"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"189" ,"Grå"    ,"2656"         ,"2008-04-16"     ,"Stockholm"      ,53900
"1400509475" ,"Fiat"          ,"Freemont"           ,"Diesel"              ,"Automat"   ,"20 865"  ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"1956"         ,"2014-08-01"     ,"Gävleborg"      ,80000
"1400467753" ,"Volvo"         ,"V40"                ,"Diesel"              ,"Manuell"   ,"27 572"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Blå"    ,"1560"         ,"2013-09-04"     ,"Skåne"          ,79900
"1400509469" ,"Lexus"         ,"RX"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"7 400"   ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"313" ,"Vit"    ,"3456"         ,"2019-08-29"     ,"Stockholm"      ,410000
"1400509122" ,"Seat"          ,"Ibiza"              ,"Bensin"              ,"Manuell"   ,"8 066"   ,"2018"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"96"  ,"Vit"    ,"999"          ,"2017-06-29"     ,"Västmanland"    ,109900
"1400509512" ,"BMW"           ,"118"                ,"Bensin"              ,"Manuell"   ,"0"       ,"2009"     ,"Cab"         ,"Tvåhjulsdriven" ,"143" ,"Svart"  ,"1995"         ,"2018-03-26"     ,"Södermanland"   ,97000
"1400509326" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Automat"   ,"21 454"  ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Svart"  ,"1950"         ,"2018-12-17"     ,"Halland"        ,199000
"1400509096" ,"Toyota"        ,"C-HR"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"3 071"   ,"2020"     ,"SUV"         ,"Tvåhjulsdriven" ,"123" ,"Grå"    ,"1798"         ,"2020-11-12"     ,"Skåne"          ,290000
"1400509207" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"18 745"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"177" ,"Svart"  ,"1968"         ,"2013-03-21"     ,"Västernorrland" ,120000
"1400509168" ,"Hyundai"       ,"ix35"               ,"Bensin"              ,"Automat"   ,"17 439"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"164" ,"Brun"   ,"1998"         ,"2011-09-23"     ,"Gävleborg"      ,85000
"1400509158" ,"Peugeot"       ,"2008"               ,"Bensin"              ,"Manuell"   ,"10 734"  ,"2013"     ,"SUV"         ,"Tvåhjulsdriven" ,"82"  ,"Grå"    ,"1199"         ,"2013-10-18"     ,"Stockholm"      ,80000
"1400317943" ,"Mazda"         ,"CX-9"               ,"Bensin"              ,"Automat"   ,"10 247"  ,"2014"     ,"SUV"         ,"Fyrhjulsdriven" ,"278" ,"Svart"  ,"3721"         ,"2014-12-23"     ,"Göteborg"       ,159000
"1400501535" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"21 749"  ,"2015"     ,"Coupé"       ,"Tvåhjulsdriven" ,"177" ,"Svart"  ,"2143"         ,"2015-08-06"     ,"Halland"        ,170000
"1400508897" ,"Lexus"         ,"GS"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"31 000"  ,"2007"     ,"Sedan"       ,"Tvåhjulsdriven" ,"346" ,"Vit"    ,"3456"         ,"2007-01-03"     ,"Skåne"          ,69000
"1400508864" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"18 628"  ,"2014"     ,"Kombi"       ,"Fyrhjulsdriven" ,"204" ,"Grå"    ,"2967"         ,"2013-09-11"     ,"Stockholm"      ,155000
"1400508841" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"20 077"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2016-03-01"     ,"Skåne"          ,165000
"1400508824" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"16 000"  ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"191" ,"Blå"    ,"1969"         ,"2018-06-28"     ,"Skåne"          ,210000
"1400508753" ,"Citroën"       ,"C4 Cactus"          ,"Bensin"              ,"Manuell"   ,"4 080"   ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"111" ,"Grå"    ,"1199"         ,"2019-09-26"     ,"Stockholm"      ,127000
"1400508693" ,"Volkswagen"    ,"Caddy"              ,"Diesel"              ,"Manuell"   ,"3 167"   ,"2021"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"102" ,"Vit"    ,"1968"         ,"2022-10-26"     ,"Skåne"          ,365000
"1400237433" ,"Volvo"         ,"XC90"               ,"Diesel"              ,"Automat"   ,"21 763"  ,"2016"     ,"SUV"         ,"Fyrhjulsdriven" ,"225" ,"Brun"   ,"1969"         ,"2016-03-14"     ,"Halland"        ,299000
"1400508620" ,"Mercedes-Benz" ,"GLK"                ,"Diesel"              ,"Automat"   ,"22 204"  ,"2012"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Silver" ,"2143"         ,"2012-05-30"     ,"Skåne"          ,110000
"1400508357" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"473 954" ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2016-08-31"     ,"Skåne"          ,95000
"1400508539" ,"Volvo"         ,"XC70"               ,"Diesel"              ,"Automat"   ,"22 052"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Blå"    ,"1984"         ,"2013-07-24"     ,"Stockholm"      ,100000
"1400508557" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"15 670"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1197"         ,"2015-08-21"     ,"Stockholm"      ,129900
"1400467269" ,"Mercedes-Benz" ,"A"                  ,"Diesel"              ,"Manuell"   ,"12 548"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"109" ,"Svart"  ,"1461"         ,"2013-12-17"     ,"Örebro"         ,133000
"1400508498" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"13 300"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Grå"    ,"1995"         ,"2016-05-13"     ,"Skåne"          ,179000
"1400508517" ,"Jeep"          ,"Cherokee"           ,"Diesel"              ,"Automat"   ,"10 542"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"1956"         ,"2015-09-24"     ,"Göteborg"       ,149000
"1400508203" ,"BMW"           ,"320"                ,"Bensin"              ,"Manuell"   ,"23 034"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Grå"    ,"2171"         ,"2005-02-04"     ,"Älvsborg"       ,55000
"1400508012" ,"Honda"         ,"Civic"              ,"Diesel"              ,"Manuell"   ,"11 020"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"120" ,"Grå"    ,"1597"         ,"2017-03-31"     ,"Stockholm"      ,149000
"1400507981" ,"Seat"          ,"Ibiza"              ,"Bensin"              ,"Manuell"   ,"7 751"   ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"192" ,"Röd"    ,"1798"         ,"2016-03-18"     ,"Göteborg"       ,140000
"1400507791" ,"Hummer"        ,"H3"                 ,"Bensin"              ,"Automat"   ,"14 419"  ,"2006"     ,"SUV"         ,"Fyrhjulsdriven" ,"223" ,"Gul"    ,"3460"         ,"2017-02-24"     ,"Skåne"          ,138000
"1400507903" ,"BMW"           ,"335"                ,"Bensin"              ,"Automat"   ,"21 353"  ,"2012"     ,"Coupé"       ,"Fyrhjulsdriven" ,"306" ,"Grå"    ,"2979"         ,"2017-08-03"     ,"Skåne"          ,175000
"1400505310" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"30 174"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"232" ,"Grå"    ,"2521"         ,"2011-08-01"     ,"Skåne"          ,62000
"1400507928" ,"Subaru"        ,"Legacy"             ,"Bensin"              ,"Automat"   ,"172 278" ,"2011"     ,"Kombi"       ,"Fyrhjulsdriven" ,"168" ,"Silver" ,"2457"         ,"2012-06-27"     ,"Göteborg"       ,86000
"1400507799" ,"Kia"           ,"Optima"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"14 100"  ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"206" ,"Grå"    ,"1999"         ,"2018-02-05"     ,"Göteborg"       ,175000
"1400507668" ,"Mercedes-Benz" ,"S"                  ,"Bensin"              ,"Automat"   ,"25 756"  ,"2007"     ,"Sedan"       ,"Tvåhjulsdriven" ,"272" ,"Svart"  ,"3498"         ,"2007-09-14"     ,"Jönköping"      ,110000
"1400507764" ,"Kia"           ,"Rio"                ,"Bensin"              ,"Manuell"   ,"12 880"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"85"  ,"Grå"    ,"1248"         ,"2012-12-20"     ,"Halland"        ,60000
"1400507636" ,"Peugeot"       ,"208"                ,"Bensin"              ,"Manuell"   ,"5 500"   ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"82"  ,NA       ,"1199"         ,"2015-11-30"     ,"Stockholm"      ,99900
"1400507742" ,"Nissan"        ,"Micra"              ,"Bensin"              ,"Manuell"   ,"15 000"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"58"  ,"Brun"   ,"1235"         ,"1989-10-24"     ,"Stockholm"      ,94000
"1400507587" ,"Toyota"        ,"C-HR"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"2 900"   ,"2019"     ,"SUV"         ,"Tvåhjulsdriven" ,"123" ,"Vit"    ,"1798"         ,"2019-12-10"     ,"Skåne"          ,250000
"1400507661" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"20 000"  ,"2014"     ,"Kombi"       ,"Fyrhjulsdriven" ,"177" ,"Röd"    ,"1968"         ,"2013-12-19"     ,"Skåne"          ,110000
"1400507648" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"24 067"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Grå"    ,"1984"         ,"2011-03-16"     ,"Stockholm"      ,65000
"1400487655" ,"Audi"          ,"Q5"                 ,"Diesel"              ,"Automat"   ,"16 170"  ,"2011"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"1968"         ,"2011-03-29"     ,"Gävleborg"      ,149000
"1400507396" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"28 000"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"200" ,"Svart"  ,"2521"         ,"2009-04-27"     ,"Kronoberg"      ,70000
"1400507547" ,"Jaguar"        ,"XF"                 ,"Diesel"              ,"Automat"   ,"23 414"  ,"2009"     ,"Sedan"       ,"Tvåhjulsdriven" ,"207" ,"Blå"    ,"2720"         ,"2008-09-11"     ,"Västernorrland" ,65000
"1400507383" ,"Mercedes-Benz" ,"A"                  ,"Miljöbränsle/Hybrid" ,"Automat"   ,"2 642"   ,"2022"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"218" ,"Svart"  ,"1332"         ,"2022-03-08"     ,"Stockholm"      ,409000
"1400500345" ,"BMW"           ,"320"                ,"Diesel"              ,"Manuell"   ,"24 500"  ,"2011"     ,"Kombi"       ,"Fyrhjulsdriven" ,"184" ,"Svart"  ,"1995"         ,"2011-05-12"     ,"Kronoberg"      ,79900
"1400502385" ,"Volvo"         ,"S80"                ,"Bensin"              ,"Manuell"   ,"21 772"  ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"200" ,"Svart"  ,"2521"         ,"2007-07-18"     ,"Skaraborg"      ,50000
"1400507237" ,"Land Rover"    ,"Defender"           ,"Diesel"              ,"Manuell"   ,"22 791"  ,"2000"     ,"SUV"         ,"Fyrhjulsdriven" ,"123" ,"Svart"  ,"2495"         ,"2000-08-09"     ,"Halland"        ,400000
"1400506923" ,"MINI"          ,"Cooper"             ,"El"                  ,"Automat"   ,"2 700"   ,"2023"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"184" ,"Grön"   ,NA             ,"2022-11-01"     ,"Skåne"          ,270000
"1400506925" ,"Nissan"        ,"Qashqai"            ,"Bensin"              ,"Manuell"   ,"13 500"  ,"2009"     ,"SUV"         ,"Tvåhjulsdriven" ,"115" ,"Svart"  ,"1598"         ,"2014-01-21"     ,"Göteborg"       ,62000
"1400506978" ,"MG"            ,"HS"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"1 800"   ,"2022"     ,"SUV"         ,"Tvåhjulsdriven" ,"259" ,"Röd"    ,"1490"         ,"2022-05-31"     ,"Östergötland"   ,289000
"1400506811" ,"Audi"          ,"TT"                 ,"Bensin"              ,"Automat"   ,"25 090"  ,"2007"     ,"Coupé"       ,"Tvåhjulsdriven" ,"200" ,"Svart"  ,"1984"         ,"2007-03-01"     ,"Skåne"          ,125000
"1400506802" ,"BMW"           ,"525"                ,"Diesel"              ,"Automat"   ,"33 500"  ,"2007"     ,"Kombi"       ,"Tvåhjulsdriven" ,"198" ,"Svart"  ,"2993"         ,"2007-05-11"     ,"Västerbotten"   ,65000
"1400506823" ,"Volvo"         ,"XC60"               ,"Bensin"              ,"Automat"   ,"11 100"  ,"2018"     ,"SUV"         ,"Fyrhjulsdriven" ,"253" ,"Vit"    ,"1969"         ,"2018-04-23"     ,"Skaraborg"      ,319000
"1400506763" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"8 700"   ,"2016"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Jönköping"      ,210000
"1400506780" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"17 152"  ,"2015"     ,"Kombi"       ,"Tvåhjulsdriven" ,"181" ,"Silver" ,"1969"         ,"2015-01-15"     ,"Halland"        ,180000
"1400486540" ,"Mercedes-Benz" ,"CLS"                ,"Bensin"              ,"Automat"   ,"12 637"  ,"2005"     ,"Coupé"       ,"Tvåhjulsdriven" ,"306" ,"Svart"  ,"4966"         ,"2006-09-15"     ,"Göteborg"       ,150000
"1400506692" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"4 879"   ,"2022"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,379000
"1400506656" ,"Tesla"         ,"Model Y"            ,"El"                  ,"Automat"   ,"3 700"   ,"2021"     ,"SUV"         ,"Fyrhjulsdriven" ,"346" ,"Röd"    ,NA             ,"2023-03-16"     ,"Jönköping"      ,550000
"1400506595" ,"Peugeot"       ,"2008"               ,"Bensin"              ,"Manuell"   ,"6 100"   ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"82"  ,NA       ,"1199"         ,"2017-10-25"     ,"Skåne"          ,125000
"1400505944" ,"Volvo"         ,"V60 Cross Country"  ,"Diesel"              ,"Automat"   ,"17 991"  ,"2020"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1969"         ,"2019-07-08"     ,"Uppsala"        ,245000
"1400506575" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Manuell"   ,"33 358"  ,"2010"     ,"Sedan"       ,"Tvåhjulsdriven" ,"204" ,"Svart"  ,"2143"         ,"2009-05-25"     ,"Jämtland"       ,85000
"1400506585" ,"Peugeot"       ,"508"                ,"Diesel"              ,"Automat"   ,"18 700"  ,"2011"     ,"Sedan"       ,"Tvåhjulsdriven" ,"112" ,"Svart"  ,"1560"         ,"2011-04-28"     ,"Västmanland"    ,85000
"1400499826" ,"Audi"          ,"A3"                 ,"Diesel"              ,"Manuell"   ,"18 809"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"150" ,"Brun"   ,"1968"         ,"2013-02-13"     ,"Blekinge"       ,119000
"1400496741" ,"Skoda"         ,"Octavia"            ,"Diesel"              ,"Automat"   ,"13 297"  ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1598"         ,"2017-06-29"     ,"Älvsborg"       ,140000
"1400506501" ,"Volkswagen"    ,"CC"                 ,"Diesel"              ,"Automat"   ,"21 448"  ,"2012"     ,"Coupé"       ,"Tvåhjulsdriven" ,"170" ,"Brun"   ,"1968"         ,"2012-04-04"     ,"Södermanland"   ,100000
"1400504705" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Manuell"   ,"14 324"  ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Silver" ,"1969"         ,"2017-11-27"     ,"Örebro"         ,159900
"1400506332" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"9 254"   ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1968"         ,"2017-09-22"     ,"Stockholm"      ,239900
"1400506301" ,"Opel"          ,"Ampera"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"29 164"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"151" ,"Vit"    ,"1398"         ,"2016-04-14"     ,"Norrbotten"     ,79900
"1400506315" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"15 070"  ,"2015"     ,"Kombi"       ,"Tvåhjulsdriven" ,"128" ,"Grå"    ,"1582"         ,"2015-09-28"     ,"Västerbotten"   ,105000
"1400506149" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"18 800"  ,"2019"     ,"Sedan"       ,"Tvåhjulsdriven" ,"204" ,"Grå"    ,"1968"         ,"2018-12-19"     ,"Kronoberg"      ,309000
"1400494868" ,"Ford"          ,"Mondeo"             ,"Bensin"              ,"Manuell"   ,"13 616"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"161" ,"Vit"    ,"1499"         ,"2016-08-31"     ,"Jönköping"      ,134900
"1400411721" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Manuell"   ,"12 900"  ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Brun"   ,"1969"         ,"2017-09-20"     ,"Skåne"          ,190000
"1400499638" ,"Audi"          ,"A5"                 ,"Bensin"              ,"Manuell"   ,"17 156"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"180" ,"Vit"    ,"1984"         ,"2011-01-14"     ,"Örebro"         ,108999
"1400489688" ,"Skoda"         ,"Octavia"            ,"Diesel"              ,"Manuell"   ,"21 218"  ,"2014"     ,"Kombi"       ,"Fyrhjulsdriven" ,"105" ,"Svart"  ,"1598"         ,"2014-10-13"     ,"Västernorrland" ,105000
"1400417558" ,"Volkswagen"    ,"Caddy"              ,"Bensin"              ,"Manuell"   ,"20 996"  ,"2012"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"105" ,"Silver" ,"1197"         ,"2012-10-09"     ,"Älvsborg"       ,71500
"1400505979" ,"Lexus"         ,"RX"                 ,"Miljöbränsle/Hybrid" ,"Automat"   ,"50"      ,"2023"     ,"SUV"         ,"Fyrhjulsdriven" ,"306" ,"Grå"    ,"2487"         ,"2023-06-19"     ,"Stockholm"      ,720000
"1400506030" ,"Ford"          ,"Mustang"            ,"Bensin"              ,"Manuell"   ,"11 281"  ,"2010"     ,"Cab"         ,"Tvåhjulsdriven" ,"320" ,"Orange" ,"4601"         ,"2022-10-26"     ,"Skaraborg"      ,248000
"1400505881" ,"Dodge"         ,"Caliber"            ,"Bensin"              ,"Manuell"   ,"18 415"  ,"2009"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"290" ,"Svart"  ,"2359"         ,"2009-12-10"     ,"Skåne"          ,70000
"1400505899" ,"Volkswagen"    ,"Touran"             ,"Diesel"              ,"Automat"   ,"28 292"  ,"2016"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"111" ,"Blå"    ,"1598"         ,"2016-01-19"     ,"Kronoberg"      ,145000
"1400505746" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"37 810"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1560"         ,"2013-07-08"     ,"Skåne"          ,89000
"1400410930" ,"Maserati"      ,"Ghibli"             ,"Diesel"              ,"Automat"   ,"11 375"  ,"2015"     ,"Sedan"       ,"Tvåhjulsdriven" ,"275" ,"Grå"    ,"2987"         ,"2015-05-25"     ,"Skåne"          ,319000
